Date,Ticker,Asset,Open,High,Low,Close,Adj_Close,Volume,Dividends,Stock_Splits,Log_Return,Squared_Return,Target_Date,Target_Squared_Return,Role,Forecast_Horizon,Split
2025-09-25,JPM,JPMorgan Chase,314.1199951171875,315.6499938964844,311.79998779296875,313.45001220703125,307.5660705566406,7083200,0.0,0.0,0.0095754622156127,9.16894766426275e-05,2025-09-26,0.6875904348852327,Stock,1,Test
2025-09-26,JPM,JPMorgan Chase,314.8999938964844,317.80999755859375,313.70001220703125,316.05999755859375,310.1270446777344,7258100,0.0,0.0,0.8292107300832718,0.6875904348852327,2025-09-29,0.0137192824228103,Stock,1,Test
2025-09-29,JPM,JPMorgan Chase,317.05999755859375,318.010009765625,313.6600036621094,315.69000244140625,309.7640075683594,6462400,0.0,0.0,-0.1171293405719094,0.0137192824228103,2025-09-30,0.0067906684411878,Stock,1,Test
2025-09-30,JPM,JPMorgan Chase,316.25,317.4100036621094,310.1099853515625,315.42999267578125,309.50885009765625,11823300,0.0,0.0,-0.0824055122014773,0.0067906684411878,2025-10-01,2.2730754759729956,Stock,1,Test
2025-10-01,JPM,JPMorgan Chase,313.9700012207031,314.5899963378906,307.4100036621094,310.7099914550781,304.8774719238281,9235200,0.0,0.0,-1.5076722044174575,2.2730754759729956,2025-10-02,1.0449565570860462,Stock,1,Test
2025-10-02,JPM,JPMorgan Chase,310.0,310.55999755859375,306.1400146484375,307.54998779296875,301.77679443359375,7600000,0.0,0.0,-1.0222311661684191,1.0449565570860462,2025-10-03,0.6450296852860116,Stock,1,Test
2025-10-03,JPM,JPMorgan Chase,308.510009765625,311.6600036621094,308.2099914550781,310.0299987792969,304.2102355957031,6029900,0.0,0.0,0.8031374012496315,0.6450296852860116,2025-10-06,0.0442870715320042,Stock,1,Test
2025-10-06,JPM,JPMorgan Chase,310.17999267578125,311.75,305.1300048828125,309.17999267578125,304.8511047363281,7214500,1.5,0.0,0.2104449370548132,0.0442870715320042,2025-10-07,0.2333640163111882,Stock,1,Test
2025-10-07,JPM,JPMorgan Chase,309.3500061035156,310.010009765625,304.70001220703125,307.69000244140625,303.3819885253906,8454200,0.0,0.0,-0.4830776503950356,0.2333640163111882,2025-10-08,1.431930420735935,Stock,1,Test
2025-10-08,JPM,JPMorgan Chase,308.2099914550781,308.7799987792969,303.54998779296875,304.0299987792969,299.77325439453125,6489900,0.0,0.0,-1.19663295155028,1.431930420735935,2025-10-09,0.2422125784656697,Stock,1,Test
