Date,Ticker,Asset,Open,High,Low,Close,Adj_Close,Volume,Dividends,Stock_Splits,Log_Return,Squared_Return
2010-06-30,TSLA,Tesla,1.7193330526351929,2.0280001163482666,1.553333044052124,1.5886670351028442,1.5886670351028442,257806500,0.0,0.0,-0.25146373099075986,0.06323400800379324
2010-07-01,TSLA,Tesla,1.6666669845581057,1.7280000448226929,1.3513330221176147,1.4639999866485596,1.4639999866485596,123282000,0.0,0.0,-8.172291550447511,66.78634918551579
2010-07-02,TSLA,Tesla,1.5333329439163208,1.5399999618530271,1.24733304977417,1.2799999713897705,1.2799999713897705,77097000,0.0,0.0,-13.431235083949971,180.3980758803286
2010-07-06,TSLA,Tesla,1.3333330154418943,1.3333330154418943,1.0553330183029177,1.0740000009536743,1.0740000009536743,103003500,0.0,0.0,-17.547005860514584,307.89741466893315
2010-07-07,TSLA,Tesla,1.0933330059051514,1.108667016029358,0.9986670017242432,1.053333044052124,1.053333044052124,103825500,0.0,0.0,-1.9430532678024044,3.775456001517602
2010-07-08,TSLA,Tesla,1.0759999752044678,1.1679999828338623,1.037999987602234,1.1640000343322754,1.1640000343322754,115671000,0.0,0.0,9.990291450771378,99.8059232713557
2010-07-09,TSLA,Tesla,1.1720000505447388,1.1933330297470093,1.1033329963684082,1.159999966621399,1.159999966621399,60759000,0.0,0.0,-0.3442402460710787,0.11850134701507684
2010-07-12,TSLA,Tesla,1.196666955947876,1.2046669721603394,1.1333329677581787,1.136667013168335,1.136667013168335,33037500,0.0,0.0,-2.031966887617015,4.128889432371979
2010-07-13,TSLA,Tesla,1.1593329906463623,1.2426669597625732,1.126667022705078,1.2093329429626465,1.2093329429626465,40201500,0.0,0.0,6.196861331902906,38.40109036683346
2010-07-14,TSLA,Tesla,1.1959999799728394,1.3433330059051514,1.184000015258789,1.3226670026779177,1.3226670026779177,62928000,0.0,0.0,8.958123400877309,80.24797486534564
2010-07-15,TSLA,Tesla,1.329332947731018,1.4333330392837524,1.2666670083999634,1.3259999752044678,1.3259999752044678,56097000,0.0,0.0,0.2516718268925495,0.06333870845143341
2010-07-16,TSLA,Tesla,1.3799999952316284,1.4199999570846558,1.3366669416427612,1.3760000467300415,1.3760000467300415,39319500,0.0,0.0,3.7013900407763067,13.70028823395803
2010-07-19,TSLA,Tesla,1.4246670007705688,1.4833329916000366,1.3946670293807983,1.4606670141220093,1.4606670141220093,37297500,0.0,0.0,5.971241690769228,35.65572732958054
2010-07-20,TSLA,Tesla,1.4566669464111328,1.4566669464111328,1.3366669416427612,1.3533329963684082,1.3533329963684082,27379500,0.0,0.0,-7.632275442299001,58.25162842712041
2010-07-21,TSLA,Tesla,1.3773330450057983,1.3933329582214355,1.2999999523162842,1.3480000495910645,1.3480000495910645,18787500,0.0,0.0,-0.39483866779015864,0.15589757358230727
2010-07-22,TSLA,Tesla,1.3666670322418213,1.4166669845581057,1.3580000400543213,1.399999976158142,1.399999976158142,14367000,0.0,0.0,3.7850170312576252,14.326353926910286
2010-07-23,TSLA,Tesla,1.4126670360565186,1.4373329877853394,1.4040000438690186,1.4193329811096191,1.4193329811096191,9804000,0.0,0.0,1.3714810050456134,1.8809601472009259
2010-07-26,TSLA,Tesla,1.4333330392837524,1.4333330392837524,1.3533329963684082,1.3966670036315918,1.3966670036315918,13833000,0.0,0.0,-1.6098343112193245,2.591566509578997
2010-07-27,TSLA,Tesla,1.3940000534057615,1.4119999408721924,1.3506669998168943,1.3700000047683716,1.3700000047683716,9295500,0.0,0.0,-1.927794320898038,3.716390943686727
2010-07-28,TSLA,Tesla,1.3700000047683716,1.3933329582214355,1.3673330545425415,1.3813329935073853,1.3813329935073853,7008000,0.0,0.0,0.8238226955451973,0.6786838336953548
2010-07-29,TSLA,Tesla,1.3846670389175415,1.3919999599456787,1.3333330154418943,1.3566670417785645,1.3566670417785645,9240000,0.0,0.0,-1.8017982994436583,3.246477111878059
2010-07-30,TSLA,Tesla,1.3466670513153076,1.3626669645309448,1.303333044052124,1.329332947731018,1.329332947731018,6403500,0.0,0.0,-2.0353713922124284,4.142736704236759
2010-08-02,TSLA,Tesla,1.3666670322418213,1.3980000019073486,1.3553329706192017,1.3946670293807983,1.3946670293807983,10771500,0.0,0.0,4.797842480726451,23.019292469863345
2010-08-03,TSLA,Tesla,1.399999976158142,1.463333010673523,1.3880000114440918,1.463333010673523,1.463333010673523,18457500,0.0,0.0,4.806101975573991,23.098616199616224
2010-08-04,TSLA,Tesla,1.463333010673523,1.4786670207977295,1.3899999856948853,1.4173330068588257,1.4173330068588257,13695000,0.0,0.0,-3.1939776455123554,10.20149320003265
2010-08-05,TSLA,Tesla,1.4359999895095823,1.4366669654846191,1.3366669416427612,1.363332986831665,1.363332986831665,11943000,0.0,0.0,-3.8844514238503423,15.08896286425295
