Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2014-05-19,2014-05-20,TSLA,Tesla,Stock,Train,2.337266479803388,5.462814597612522,0.1629655589866702
2014-05-20,2014-05-21,TSLA,Tesla,Stock,Train,-0.4036899292608997,0.1629655589866702,4.421237035454525
2014-05-21,2014-05-22,TSLA,Tesla,Stock,Train,2.10267378246235,4.421237035454525,7.215040233254888
2014-05-22,2014-05-23,TSLA,Tesla,Stock,Train,2.6860826929294057,7.215040233254888,1.3788770512581878
2014-05-23,2014-05-27,TSLA,Tesla,Stock,Train,1.1742559564499504,1.3788770512581878,4.137829415437467
2014-05-27,2014-05-28,TSLA,Tesla,Stock,Train,2.034165532948945,4.137829415437467,0.3917423090509777
2014-05-28,2014-05-29,TSLA,Tesla,Stock,Train,-0.6258932089829524,0.3917423090509777,0.0
2014-05-29,2014-05-30,TSLA,Tesla,Stock,Train,0.0,0.0,1.3966678395704064
2014-05-30,2014-06-02,TSLA,Tesla,Stock,Train,-1.1818070229823507,1.3966678395704064,2.2159799628608834
2014-06-02,2014-06-03,TSLA,Tesla,Stock,Train,-1.4886167951695572,2.2159799628608834,0.0137315142703516
2014-06-03,2014-06-04,TSLA,Tesla,Stock,Train,0.1171815440688151,0.0137315142703516,0.2158869234637676
2014-06-04,2014-06-05,TSLA,Tesla,Stock,Train,-0.4646363346357747,0.2158869234637676,2.0063674185670455
2014-06-05,2014-06-06,TSLA,Tesla,Stock,Train,1.4164629958340054,2.0063674185670455,0.3744837572181889
2014-06-06,2014-06-09,TSLA,Tesla,Stock,Train,0.6119507800617537,0.3744837572181889,1.91381126512736
2014-06-09,2014-06-10,TSLA,Tesla,Stock,Train,-1.383405676266857,1.91381126512736,2.1813134790547135
2014-06-10,2014-06-11,TSLA,Tesla,Stock,Train,-1.4769270391778713,2.1813134790547135,1.138386921200506
2014-06-11,2014-06-12,TSLA,Tesla,Stock,Train,1.0669521644387372,1.138386921200506,0.2168763426179712
2014-06-12,2014-06-13,TSLA,Tesla,Stock,Train,-0.4656998417628797,0.2168763426179712,2.0018484591040084
2014-06-13,2014-06-16,TSLA,Tesla,Stock,Train,1.4148669404237306,2.0018484591040084,71.3224597658595
2014-06-16,2014-06-17,TSLA,Tesla,Stock,Train,8.445262563464768,71.3224597658595,9.578031270227864
2014-06-17,2014-06-18,TSLA,Tesla,Stock,Train,3.0948394579085785,9.578031270227864,3.9344676229311
2014-06-18,2014-06-19,TSLA,Tesla,Stock,Train,-1.983549248930084,3.9344676229311,0.0867701817596063
2014-06-19,2014-06-20,TSLA,Tesla,Stock,Train,0.2945677880549845,0.0867701817596063,0.6195185684278866
2014-06-20,2014-06-23,TSLA,Tesla,Stock,Train,0.787095018678105,0.6195185684278866,10.688252009048249
2014-06-23,2014-06-24,TSLA,Tesla,Stock,Train,3.2692892207708155,10.688252009048249,4.03919985941821
2014-06-24,2014-06-25,TSLA,Tesla,Stock,Train,-2.0097760719588167,4.03919985941821,3.499039261440166
2014-06-25,2014-06-26,TSLA,Tesla,Stock,Train,1.870571907583391,3.499039261440166,0.2981678193177603
2014-06-26,2014-06-27,TSLA,Tesla,Stock,Train,-0.5460474515257445,0.2981678193177603,2.1254965120869973
2014-06-27,2014-06-30,TSLA,Tesla,Stock,Train,1.457908266005443,2.1254965120869973,0.1742496193788678
2014-06-30,2014-07-01,TSLA,Tesla,Stock,Train,0.4174321733873274,0.1742496193788678,0.0200883306694925
2014-07-01,2014-07-02,TSLA,Tesla,Stock,Train,-0.1417333082570661,0.0200883306694925,19.248924772249858
2014-07-02,2014-07-03,TSLA,Tesla,Stock,Train,-4.387359658410723,19.248924772249858,0.0061601535762399
2014-07-03,2014-07-07,TSLA,Tesla,Stock,Train,-0.0784866458465386,0.0061601535762399,8.507222195647516
2014-07-07,2014-07-08,TSLA,Tesla,Stock,Train,-2.9167142807699755,8.507222195647516,2.642126271783177
2014-07-08,2014-07-09,TSLA,Tesla,Stock,Train,-1.6254618641429817,2.642126271783177,3.2578554567230764
2014-07-09,2014-07-10,TSLA,Tesla,Stock,Train,1.8049530344923317,3.2578554567230764,2.647408418767226
2014-07-10,2014-07-11,TSLA,Tesla,Stock,Train,-1.6270858670541104,2.647408418767226,0.3695163125163333
2014-07-11,2014-07-14,TSLA,Tesla,Stock,Train,-0.6078785343441018,0.3695163125163333,14.850476564498663
2014-07-14,2014-07-15,TSLA,Tesla,Stock,Train,3.853631607263292,14.850476564498663,10.183028550962218
2014-07-15,2014-07-16,TSLA,Tesla,Stock,Train,-3.1910857949861233,10.183028550962218,1.228167104154222
2014-07-16,2014-07-17,TSLA,Tesla,Stock,Train,-1.1082270093055042,1.228167104154222,0.6622134677842788
2014-07-17,2014-07-18,TSLA,Tesla,Stock,Train,-0.8137649954282126,0.6622134677842788,4.50361636647737
2014-07-18,2014-07-21,TSLA,Tesla,Stock,Train,2.1221725581293738,4.50361636647737,0.0557269996399732
2014-07-21,2014-07-22,TSLA,Tesla,Stock,Train,0.2360656680671148,0.0557269996399732,0.1903107657405456
2014-07-22,2014-07-23,TSLA,Tesla,Stock,Train,-0.4362462214627717,0.1903107657405456,1.73331497102851
2014-07-23,2014-07-24,TSLA,Tesla,Stock,Train,1.3165542036044358,1.73331497102851,0.2216706707665682
2014-07-24,2014-07-25,TSLA,Tesla,Stock,Train,0.4708191486829823,0.2216706707665682,0.0001800573112142
2014-07-25,2014-07-28,TSLA,Tesla,Stock,Train,0.013418543557862,0.0001800573112142,0.3108616249801182
2014-07-28,2014-07-29,TSLA,Tesla,Stock,Train,0.557549661447407,0.3108616249801182,0.0071362960455622
2014-07-29,2014-07-30,TSLA,Tesla,Stock,Train,0.0844766005800555,0.0071362960455622,2.96795844378498
2014-07-30,2014-07-31,TSLA,Tesla,Stock,Train,1.7227763766040505,2.96795844378498,6.178410220657664
2014-07-31,2014-08-01,TSLA,Tesla,Stock,Train,-2.4856408068459257,6.178410220657664,19.079763721369332
2014-08-01,2014-08-04,TSLA,Tesla,Stock,Train,4.36803888734628,19.079763721369332,4.953538922227979
2014-08-04,2014-08-05,TSLA,Tesla,Stock,Train,2.225654717656802,4.953538922227979,0.0001581920302333
2014-08-05,2014-08-06,TSLA,Tesla,Stock,Train,-0.0125774413229925,0.0001581920302333,18.356390613539293
2014-08-06,2014-08-07,TSLA,Tesla,Stock,Train,4.284435857092424,18.356390613539293,1.9054502092290393
2014-08-07,2014-08-08,TSLA,Tesla,Stock,Train,1.380380458145159,1.9054502092290393,2.89773391944137
2014-08-08,2014-08-11,TSLA,Tesla,Stock,Train,-1.7022731624041336,2.89773391944137,19.45695203788819
2014-08-11,2014-08-12,TSLA,Tesla,Stock,Train,4.411003518235753,19.45695203788819,0.0607619728743987
2014-08-12,2014-08-13,TSLA,Tesla,Stock,Train,0.2464994378784641,0.0607619728743987,0.0181013583156742
2014-08-13,2014-08-14,TSLA,Tesla,Stock,Train,0.1345412885164783,0.0181013583156742,0.1682669618307399
2014-08-14,2014-08-15,TSLA,Tesla,Stock,Train,0.4102035614554558,0.1682669618307399,0.0579544650809171
2014-08-15,2014-08-18,TSLA,Tesla,Stock,Train,0.2407373362835875,0.0579544650809171,0.6291446999993062
2014-08-18,2014-08-19,TSLA,Tesla,Stock,Train,-0.7931864219710939,0.6291446999993062,1.515122976165133
2014-08-19,2014-08-20,TSLA,Tesla,Stock,Train,-1.2309033171476682,1.515122976165133,0.1679187378095095
2014-08-20,2014-08-21,TSLA,Tesla,Stock,Train,-0.4097788889261006,0.1679187378095095,0.2885880032669773
2014-08-21,2014-08-22,TSLA,Tesla,Stock,Train,-0.5372038749552885,0.2885880032669773,0.9116094573469932
2014-08-22,2014-08-25,TSLA,Tesla,Stock,Train,0.9547824136142188,0.9116094573469932,4.938052825480228
2014-08-25,2014-08-26,TSLA,Tesla,Stock,Train,2.2221729962989443,4.938052825480228,0.0954708236616492
2014-08-26,2014-08-27,TSLA,Tesla,Stock,Train,-0.3089835329943154,0.0954708236616492,0.3309092348098431
2014-08-27,2014-08-28,TSLA,Tesla,Stock,Train,0.5752471076066729,0.3309092348098431,0.0535742897048919
2014-08-28,2014-08-29,TSLA,Tesla,Stock,Train,0.231461205615308,0.0535742897048919,4.792371193658735
2014-08-29,2014-09-02,TSLA,Tesla,Stock,Train,2.1891485088176945,4.792371193658735,27.130037465230437
2014-09-02,2014-09-03,TSLA,Tesla,Stock,Train,5.208650253686692,27.130037465230437,1.0745591167720918
2014-09-03,2014-09-04,TSLA,Tesla,Stock,Train,-1.036609433090444,1.0745591167720918,2.924436813918757
2014-09-04,2014-09-05,TSLA,Tesla,Stock,Train,1.7100984807661683,2.924436813918757,9.429298179882483
2014-09-05,2014-09-08,TSLA,Tesla,Stock,Train,-3.0707162323931017,9.429298179882483,2.846850460600953
2014-09-08,2014-09-09,TSLA,Tesla,Stock,Train,1.687261230693384,2.846850460600953,1.6772461330204034
2014-09-09,2014-09-10,TSLA,Tesla,Stock,Train,-1.2950853767301995,1.6772461330204034,0.8768958603592197
2014-09-10,2014-09-11,TSLA,Tesla,Stock,Train,0.9364271783535651,0.8768958603592197,0.0792082061357324
2014-09-11,2014-09-12,TSLA,Tesla,Stock,Train,-0.2814395248285721,0.0792082061357324,0.157428891870767
2014-09-12,2014-09-15,TSLA,Tesla,Stock,Train,-0.3967730987236496,0.157428891870767,90.526505903484
2014-09-15,2014-09-16,TSLA,Tesla,Stock,Train,-9.514541812587929,90.526505903484,7.150741938843042
2014-09-16,2014-09-17,TSLA,Tesla,Stock,Train,2.674087122522945,7.150741938843042,0.0600973850531224
2014-09-17,2014-09-18,TSLA,Tesla,Stock,Train,0.2451476800892116,0.0600973850531224,0.8633653911387303
2014-09-18,2014-09-19,TSLA,Tesla,Stock,Train,0.9291745751680522,0.8633653911387303,2.9598410642297
2014-09-19,2014-09-22,TSLA,Tesla,Stock,Train,-1.7204188630184511,2.9598410642297,13.309294250878503
2014-09-22,2014-09-23,TSLA,Tesla,Stock,Train,-3.6481905447603062,13.309294250878503,0.0230635285157962
2014-09-23,2014-09-24,TSLA,Tesla,Stock,Train,0.151866811765429,0.0230635285157962,0.4740222648464546
2014-09-24,2014-09-25,TSLA,Tesla,Stock,Train,0.6884927485794274,0.4740222648464546,4.325835095502031
2014-09-25,2014-09-26,TSLA,Tesla,Stock,Train,-2.0798642012165196,4.325835095502031,0.0201143707143393
2014-09-26,2014-09-29,TSLA,Tesla,Stock,Train,-0.1418251413337541,0.0201143707143393,0.2968802852474646
2014-09-29,2014-09-30,TSLA,Tesla,Stock,Train,-0.5448672179967011,0.2968802852474646,1.118353441509116
2014-09-30,2014-10-01,TSLA,Tesla,Stock,Train,-1.0575223125348778,1.118353441509116,1.0211623018724694
2014-10-01,2014-10-02,TSLA,Tesla,Stock,Train,-1.0105257551752302,1.0211623018724694,20.6901122200661
2014-10-02,2014-10-03,TSLA,Tesla,Stock,Train,4.548638501800962,20.6901122200661,2.2385775414996942
2014-10-03,2014-10-06,TSLA,Tesla,Stock,Train,1.496187669211217,2.2385775414996942,4.400198282033065
2014-10-06,2014-10-07,TSLA,Tesla,Stock,Train,2.0976649594330037,4.400198282033065,0.162971626155054
2014-10-07,2014-10-08,TSLA,Tesla,Stock,Train,-0.4036974438302205,0.162971626155054,0.0124954621242783
2014-10-08,2014-10-09,TSLA,Tesla,Stock,Train,-0.1117831030356482,0.0124954621242783,0.7732627770127621
2014-10-09,2014-10-10,TSLA,Tesla,Stock,Train,-0.8793536131800234,0.7732627770127621,66.31616660012672
2014-10-10,2014-10-13,TSLA,Tesla,Stock,Train,-8.143473865625573,66.31616660012672,28.519635863641003
2014-10-13,2014-10-14,TSLA,Tesla,Stock,Train,-5.3403778764841165,28.519635863641003,1.1963436505258906
2014-10-14,2014-10-15,TSLA,Tesla,Stock,Train,1.093774954241452,1.1963436505258906,1.33628672226386
2014-10-15,2014-10-16,TSLA,Tesla,Stock,Train,1.155978685903793,1.33628672226386,2.1584237741916055
2014-10-16,2014-10-17,TSLA,Tesla,Stock,Train,-1.469157504895784,2.1584237741916055,0.247984368601256
2014-10-17,2014-10-20,TSLA,Tesla,Stock,Train,0.497980289370228,0.247984368601256,1.7052267098738234
2014-10-20,2014-10-21,TSLA,Tesla,Stock,Train,1.3058432945318603,1.7052267098738234,4.3725041281695525
2014-10-21,2014-10-22,TSLA,Tesla,Stock,Train,2.091053353735756,4.3725041281695525,3.3053895469667243
2014-10-22,2014-10-23,TSLA,Tesla,Stock,Train,-1.8180730312522444,3.3053895469667243,3.2285853153193114
2014-10-23,2014-10-24,TSLA,Tesla,Stock,Train,1.7968264566505334,3.2285853153193114,0.0004516088147278
2014-10-24,2014-10-27,TSLA,Tesla,Stock,Train,-0.0212510897303614,0.0004516088147278,35.30319939698394
2014-10-27,2014-10-28,TSLA,Tesla,Stock,Train,-5.941649551848707,35.30319939698394,82.67313570506174
2014-10-28,2014-10-29,TSLA,Tesla,Stock,Train,9.092476874046024,82.67313570506174,3.7728474011642654
2014-10-29,2014-10-30,TSLA,Tesla,Stock,Train,-1.9423818886007629,3.7728474011642654,0.0551902814238871
2014-10-30,2014-10-31,TSLA,Tesla,Stock,Train,0.2349261190755237,0.0551902814238871,1.6020620932817788
2014-10-31,2014-11-03,TSLA,Tesla,Stock,Train,1.2657259155448224,1.6020620932817788,0.1350942450034292
2014-11-03,2014-11-04,TSLA,Tesla,Stock,Train,0.3675516902470035,0.1350942450034292,2.3110448542799795
2014-11-04,2014-11-05,TSLA,Tesla,Stock,Train,-1.5202121083190925,2.3110448542799795,11.480462115098744
2014-11-05,2014-11-06,TSLA,Tesla,Stock,Train,-3.388283063012703,11.480462115098744,18.854312478455512
2014-11-06,2014-11-07,TSLA,Tesla,Stock,Train,4.342155280325142,18.854312478455512,0.1795657663734128
2014-11-07,2014-11-10,TSLA,Tesla,Stock,Train,-0.4237520104653344,0.1795657663734128,0.5150432008238535
2014-11-10,2014-11-11,TSLA,Tesla,Stock,Train,0.7176651035293924,0.5150432008238535,13.781249409374364
2014-11-11,2014-11-12,TSLA,Tesla,Stock,Train,3.712310521679775,13.781249409374364,0.6268188809560042
2014-11-12,2014-11-13,TSLA,Tesla,Stock,Train,-0.791718940632346,0.6268188809560042,1.078176312812034
2014-11-13,2014-11-14,TSLA,Tesla,Stock,Train,1.038352691917363,1.078176312812034,7.482302556939364
2014-11-14,2014-11-17,TSLA,Tesla,Stock,Train,2.7353797829441096,7.482302556939364,3.362185771727329
2014-11-17,2014-11-18,TSLA,Tesla,Stock,Train,-1.8336263991684152,3.362185771727329,2.114307502608196
2014-11-18,2014-11-19,TSLA,Tesla,Stock,Train,1.4540658522254748,2.114307502608196,15.536432098904996
2014-11-19,2014-11-20,TSLA,Tesla,Stock,Train,-3.941628102561808,15.536432098904996,0.1527054674671665
2014-11-20,2014-11-21,TSLA,Tesla,Stock,Train,0.3907754693774502,0.1527054674671665,5.823500768130535
2014-11-21,2014-11-24,TSLA,Tesla,Stock,Train,-2.4131930648272912,5.823500768130535,2.59158777168295
2014-11-24,2014-11-25,TSLA,Tesla,Stock,Train,1.609840915023267,2.59158777168295,0.3066386837929473
2014-11-25,2014-11-26,TSLA,Tesla,Stock,Train,0.5537496580522171,0.3066386837929473,0.0198769045574704
2014-11-26,2014-11-28,TSLA,Tesla,Stock,Train,0.1409854764061547,0.0198769045574704,2.5294951014780898
2014-11-28,2014-12-01,TSLA,Tesla,Stock,Train,-1.5904386506489616,2.5294951014780898,29.281721805951776
2014-12-01,2014-12-02,TSLA,Tesla,Stock,Train,-5.411258800496588,29.281721805951776,0.008226243117114
2014-12-02,2014-12-03,TSLA,Tesla,Stock,Train,-0.0906986390036478,0.008226243117114,0.8549359882519437
2014-12-03,2014-12-04,TSLA,Tesla,Stock,Train,-0.9246274862083343,0.8549359882519437,0.198758469053034
2014-12-04,2014-12-05,TSLA,Tesla,Stock,Train,-0.4458233608202177,0.198758469053034,4.089466351169824
2014-12-05,2014-12-08,TSLA,Tesla,Stock,Train,-2.0222429011297884,4.089466351169824,18.22752188525016
2014-12-08,2014-12-09,TSLA,Tesla,Stock,Train,-4.26937019772825,18.22752188525016,1.3767455240347033
2014-12-09,2014-12-10,TSLA,Tesla,Stock,Train,1.1733479978398154,1.3767455240347033,10.919717542304634
2014-12-10,2014-12-11,TSLA,Tesla,Stock,Train,-3.30449959030178,10.919717542304634,0.2102608153786746
2014-12-11,2014-12-12,TSLA,Tesla,Stock,Train,-0.4585420541004659,0.2102608153786746,0.8174139922818231
2014-12-12,2014-12-15,TSLA,Tesla,Stock,Train,-0.9041095023733702,0.8174139922818231,2.074389251850309
2014-12-15,2014-12-16,TSLA,Tesla,Stock,Train,-1.4402740197095514,2.074389251850309,9.615649045424028
2014-12-16,2014-12-17,TSLA,Tesla,Stock,Train,-3.1009110024997537,9.615649045424028,15.75691949912028
2014-12-17,2014-12-18,TSLA,Tesla,Stock,Train,3.969498645814139,15.75691949912028,34.439385148075495
2014-12-18,2014-12-19,TSLA,Tesla,Stock,Train,5.868507914970849,34.439385148075495,0.2216552532844746
2014-12-19,2014-12-22,TSLA,Tesla,Stock,Train,0.4708027753576593,0.2216552532844746,2.244423129283438
2014-12-22,2014-12-23,TSLA,Tesla,Stock,Train,1.498139889757775,2.244423129283438,0.5401575380561416
2014-12-23,2014-12-24,TSLA,Tesla,Stock,Train,-0.7349541060883609,0.5401575380561416,0.3388348385016569
2014-12-24,2014-12-26,TSLA,Tesla,Stock,Train,0.5820952142920065,0.3388348385016569,6.104835434441453
2014-12-26,2014-12-29,TSLA,Tesla,Stock,Train,2.47079651821866,6.104835434441453,0.8658067647437375
2014-12-29,2014-12-30,TSLA,Tesla,Stock,Train,-0.9304873802173448,0.8658067647437375,2.414315497392032
2014-12-30,2014-12-31,TSLA,Tesla,Stock,Train,-1.5538067760799703,2.414315497392032,0.006555322468024
2014-12-31,2015-01-02,TSLA,Tesla,Stock,Train,0.0809649459212074,0.006555322468024,1.970156169972771
2015-01-02,2015-01-05,TSLA,Tesla,Stock,Train,-1.403622516908578,1.970156169972771,18.447307464948302
2015-01-05,2015-01-06,TSLA,Tesla,Stock,Train,-4.295032882871597,18.447307464948302,0.3190279405839492
2015-01-06,2015-01-07,TSLA,Tesla,Stock,Train,0.5648255842151179,0.3190279405839492,0.0244344327641919
2015-01-07,2015-01-08,TSLA,Tesla,Stock,Train,-0.1563151712540786,0.0244344327641919,0.0245088750826456
2015-01-08,2015-01-09,TSLA,Tesla,Stock,Train,-0.1565531062695521,0.0245088750826456,3.6026419827880365
2015-01-09,2015-01-12,TSLA,Tesla,Stock,Train,-1.8980626920067831,3.6026419827880365,4.73851522142375
2015-01-12,2015-01-13,TSLA,Tesla,Stock,Train,-2.1768130883067913,4.73851522142375,1.0076041065739847
2015-01-13,2015-01-14,TSLA,Tesla,Stock,Train,1.0037948528329803,1.0076041065739847,33.94470561988594
2015-01-14,2015-01-15,TSLA,Tesla,Stock,Train,-5.826208511535262,33.94470561988594,0.1818689103461842
2015-01-15,2015-01-16,TSLA,Tesla,Stock,Train,-0.4264609130344587,0.1818689103461842,0.3887213519216351
2015-01-16,2015-01-20,TSLA,Tesla,Stock,Train,0.6234752215779189,0.3887213519216351,0.3507141080979003
2015-01-20,2015-01-21,TSLA,Tesla,Stock,Train,-0.5922112022732264,0.3507141080979003,5.706325424331998
2015-01-21,2015-01-22,TSLA,Tesla,Stock,Train,2.3887916243012906,5.706325424331998,6.43438722226651
2015-01-22,2015-01-23,TSLA,Tesla,Stock,Train,2.5366093948943953,6.43438722226651,0.0268316068803068
2015-01-23,2015-01-26,TSLA,Tesla,Stock,Train,-0.1638035618669716,0.0268316068803068,6.654276048887629
2015-01-26,2015-01-27,TSLA,Tesla,Stock,Train,2.5795883487269107,6.654276048887629,0.0763662733628762
2015-01-27,2015-01-28,TSLA,Tesla,Stock,Train,-0.2763444831417415,0.0763662733628762,10.638502631533486
2015-01-28,2015-01-29,TSLA,Tesla,Stock,Train,-3.261671754106088,10.638502631533486,8.307509689212653
2015-01-29,2015-01-30,TSLA,Tesla,Stock,Train,2.8822750890941435,8.307509689212653,0.6127588081628556
2015-01-30,2015-02-02,TSLA,Tesla,Stock,Train,-0.7827891211321575,0.6127588081628556,12.543287945409173
2015-02-02,2015-02-03,TSLA,Tesla,Stock,Train,3.541650455001054,12.543287945409173,11.951750990218546
2015-02-03,2015-02-04,TSLA,Tesla,Stock,Train,3.4571304560601335,11.951750990218546,0.0075645960005981
2015-02-04,2015-02-05,TSLA,Tesla,Stock,Train,0.0869746859758522,0.0075645960005981,1.2326932116482925
2015-02-05,2015-02-06,TSLA,Tesla,Stock,Train,1.11026718029864,1.2326932116482925,2.743150933544875
2015-02-06,2015-02-09,TSLA,Tesla,Stock,Train,-1.6562460365371068,2.743150933544875,0.0030457941710964
2015-02-09,2015-02-10,TSLA,Tesla,Stock,Train,0.0551887141641881,0.0030457941710964,0.3010486994450049
2015-02-10,2015-02-11,TSLA,Tesla,Stock,Train,-0.5486790495772597,0.3010486994450049,2.6462492907120474
2015-02-11,2015-02-12,TSLA,Tesla,Stock,Train,-1.6267296304893593,2.6462492907120474,22.789295933137375
2015-02-12,2015-02-13,TSLA,Tesla,Stock,Train,-4.7738135628800356,22.789295933137375,0.1916049253819869
2015-02-13,2015-02-17,TSLA,Tesla,Stock,Train,0.4377269986898077,0.1916049253819869,0.080783132975905
2015-02-17,2015-02-18,TSLA,Tesla,Stock,Train,0.2842237375306733,0.080783132975905,0.0028963588686299
2015-02-18,2015-02-19,TSLA,Tesla,Stock,Train,0.0538178303969039,0.0028963588686299,12.141791963075857
2015-02-19,2015-02-20,TSLA,Tesla,Stock,Train,3.4845074204363313,12.141791963075857,6.3436983576606805
2015-02-20,2015-02-23,TSLA,Tesla,Stock,Train,2.518669958065304,6.3436983576606805,21.200633013921987
2015-02-23,2015-02-24,TSLA,Tesla,Stock,Train,-4.604414513694655,21.200633013921987,2.4651944304756412
2015-02-24,2015-02-25,TSLA,Tesla,Stock,Train,-1.5700937648674491,2.4651944304756412,0.0294551223292337
2015-02-25,2015-02-26,TSLA,Tesla,Stock,Train,-0.1716249466984149,0.0294551223292337,2.78671584953116
2015-02-26,2015-02-27,TSLA,Tesla,Stock,Train,1.669345934649604,2.78671584953116,3.5181852990259332
2015-02-27,2015-03-02,TSLA,Tesla,Stock,Train,-1.87568262214745,3.5181852990259332,9.001224663989179
2015-03-02,2015-03-03,TSLA,Tesla,Stock,Train,-3.000204103721808,9.001224663989179,1.2628229935779205
2015-03-03,2015-03-04,TSLA,Tesla,Stock,Train,1.1237539737762534,1.2628229935779205,2.0530970329626186
2015-03-04,2015-03-05,TSLA,Tesla,Stock,Train,1.4328632289798695,2.0530970329626186,0.8066176649185087
2015-03-05,2015-03-06,TSLA,Tesla,Stock,Train,-0.8981189592245054,0.8066176649185087,11.71213130941934
2015-03-06,2015-03-09,TSLA,Tesla,Stock,Train,-3.4222991262336113,11.71213130941934,2.4318649704236104
2015-03-09,2015-03-10,TSLA,Tesla,Stock,Train,-1.559443801624031,2.4318649704236104,0.0863245869422286
2015-03-10,2015-03-11,TSLA,Tesla,Stock,Train,-0.293810460913543,0.0863245869422286,3.1720457775550814
2015-03-11,2015-03-12,TSLA,Tesla,Stock,Train,1.7810238003898435,3.1720457775550814,1.9257767590662247
2015-03-12,2015-03-13,TSLA,Tesla,Stock,Train,-1.387723588855585,1.9257767590662247,1.5844229712491171
2015-03-13,2015-03-16,TSLA,Tesla,Stock,Train,-1.258738642947422,1.5844229712491171,13.344735949830776
2015-03-16,2015-03-17,TSLA,Tesla,Stock,Train,3.653044750592412,13.344735949830776,0.2468993533127114
2015-03-17,2015-03-18,TSLA,Tesla,Stock,Train,-0.4968896792173404,0.2468993533127114,9.148855076859157
2015-03-18,2015-03-19,TSLA,Tesla,Stock,Train,3.024707436572859,9.148855076859157,6.519727926928517
2015-03-19,2015-03-20,TSLA,Tesla,Stock,Train,-2.5533757903858407,6.519727926928517,1.5236491941722303
2015-03-20,2015-03-23,TSLA,Tesla,Stock,Train,1.234361857063086,1.5236491941722303,0.6075806825637708
2015-03-23,2015-03-24,TSLA,Tesla,Stock,Train,0.7794746195763983,0.6075806825637708,1.0847018010914264
2015-03-24,2015-03-25,TSLA,Tesla,Stock,Train,1.0414901829068897,1.0847018010914264,14.04545826415966
2015-03-25,2015-03-26,TSLA,Tesla,Stock,Train,-3.747727079732416,14.04545826415966,4.089964961154606
2015-03-26,2015-03-27,TSLA,Tesla,Stock,Train,-2.0223661788001217,4.089964961154606,8.308150157470232
2015-03-27,2015-03-30,TSLA,Tesla,Stock,Train,-2.882386191590265,8.308150157470232,8.799419361256096
2015-03-30,2015-03-31,TSLA,Tesla,Stock,Train,2.9663815265835405,8.799419361256096,0.9006444547036868
2015-03-31,2015-04-01,TSLA,Tesla,Stock,Train,-0.949022894720505,0.9006444547036868,0.3932155493229458
2015-04-01,2015-04-02,TSLA,Tesla,Stock,Train,-0.6270690148005607,0.3932155493229458,3.2452861079769657
2015-04-02,2015-04-06,TSLA,Tesla,Stock,Train,1.801467764900878,3.2452861079769657,37.7304200657071
2015-04-06,2015-04-07,TSLA,Tesla,Stock,Train,6.142509264600836,37.7304200657071,0.0054508206936722
2015-04-07,2015-04-08,TSLA,Tesla,Stock,Train,0.0738296735308524,0.0054508206936722,4.628338802405279
2015-04-08,2015-04-09,TSLA,Tesla,Stock,Train,2.151357432507504,4.628338802405279,1.342271111400259
2015-04-09,2015-04-10,TSLA,Tesla,Stock,Train,1.158564245693893,1.342271111400259,0.1480816639903409
2015-04-10,2015-04-13,TSLA,Tesla,Stock,Train,0.3848138043136458,0.1480816639903409,0.2835293036638474
2015-04-13,2015-04-14,TSLA,Tesla,Stock,Train,-0.5324746976747791,0.2835293036638474,1.2367284563092318
2015-04-14,2015-04-15,TSLA,Tesla,Stock,Train,-1.112082935895175,1.2367284563092318,0.0317515503029508
2015-04-15,2015-04-16,TSLA,Tesla,Stock,Train,0.1781896470139352,0.0317515503029508,0.2972419664104891
2015-04-16,2015-04-17,TSLA,Tesla,Stock,Train,-0.5451990154159205,0.2972419664104891,0.0018953529835467
2015-04-17,2015-04-20,TSLA,Tesla,Stock,Train,0.0435356518677135,0.0018953529835467,0.5442928446642934
2015-04-20,2015-04-21,TSLA,Tesla,Stock,Train,-0.7377620515208771,0.5442928446642934,3.9871578226594058
2015-04-21,2015-04-22,TSLA,Tesla,Stock,Train,1.9967868746211763,3.9871578226594058,21.88811944249092
2015-04-22,2015-04-23,TSLA,Tesla,Stock,Train,4.678474050637763,21.88811944249092,0.1470917586856872
2015-04-23,2015-04-24,TSLA,Tesla,Stock,Train,-0.3835254342096326,0.1470917586856872,0.0060516308563802
2015-04-24,2015-04-27,TSLA,Tesla,Stock,Train,-0.077792228765991,0.0060516308563802,34.024200760928345
2015-04-27,2015-04-28,TSLA,Tesla,Stock,Train,5.833026723831149,34.024200760928345,0.2145394085663197
2015-04-28,2015-04-29,TSLA,Tesla,Stock,Train,-0.463183989971933,0.2145394085663197,0.7243917135293367
2015-04-29,2015-04-30,TSLA,Tesla,Stock,Train,0.8511120452263243,0.7243917135293367,7.794688990842694
2015-04-30,2015-05-01,TSLA,Tesla,Stock,Train,-2.7918970236816927,7.794688990842694,7.816366134342817e-05
2015-05-01,2015-05-04,TSLA,Tesla,Stock,Train,-0.0088410215101778,7.816366134342817e-05,3.85198218630718
2015-05-04,2015-05-05,TSLA,Tesla,Stock,Train,1.9626467298796235,3.85198218630718,1.1087185480203152
2015-05-05,2015-05-06,TSLA,Tesla,Stock,Train,1.0529570494660812,1.1087185480203152,1.1830177832091475
