Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Target_Squared_Return
2014-07-31,2014-08-01,AAPL,Apple,Stock,Train,-2.6324112311486916,0.3056582624308812
2014-08-01,2014-08-04,AAPL,Apple,Stock,Train,0.552863692451296,0.3173403228254646
2014-08-04,2014-08-05,AAPL,Apple,Stock,Train,-0.5633296750797571,0.2429532271834974
2014-08-05,2014-08-06,AAPL,Apple,Stock,Train,-0.4929028577554581,0.0283421275422054
2014-08-06,2014-08-07,AAPL,Apple,Stock,Train,-0.168351202972255,0.0001119867319479
2014-08-07,2014-08-08,AAPL,Apple,Stock,Train,-0.0105823783691552,0.0755535108761261
2014-08-08,2014-08-11,AAPL,Apple,Stock,Train,0.2748699890423219,1.7179114718695967
2014-08-11,2014-08-12,AAPL,Apple,Stock,Train,1.3106912191166906,0.0004325976736033
2014-08-12,2014-08-13,AAPL,Apple,Stock,Train,-0.0207989825136554,1.7282784003637548
2014-08-13,2014-08-14,AAPL,Apple,Stock,Train,1.3146400269137384,0.0713072710883828
2014-08-14,2014-08-15,AAPL,Apple,Stock,Train,0.2670342133292714,0.2411540411910606
2014-08-15,2014-08-18,AAPL,Apple,Stock,Train,0.4910743743986858,1.4331930762967793
2014-08-18,2014-08-19,AAPL,Apple,Stock,Train,1.197160422122607,1.8826578032500376
2014-08-19,2014-08-20,AAPL,Apple,Stock,Train,1.3720997788973066,0.0015842096139076
2014-08-20,2014-08-21,AAPL,Apple,Stock,Train,0.0398021307709479,9.934986854247084e-05
2014-08-21,2014-08-22,AAPL,Apple,Stock,Train,0.0099674404208137,0.5372765888006219
2014-08-22,2014-08-25,AAPL,Apple,Stock,Train,0.7329915339215194,0.0470629250663854
2014-08-25,2014-08-26,AAPL,Apple,Stock,Train,0.2169399111882953,0.4124609395708332
2014-08-26,2014-08-27,AAPL,Apple,Stock,Train,-0.6422312197104975,1.4922800224622137
2014-08-27,2014-08-28,AAPL,Apple,Stock,Train,1.2215891381566115,0.0137919676304544
2014-08-28,2014-08-29,AAPL,Apple,Stock,Train,0.1174392082332578,0.0596355547424446
2014-08-29,2014-09-02,AAPL,Apple,Stock,Train,0.2442039204076066,0.6044476349155973
2014-09-02,2014-09-03,AAPL,Apple,Stock,Train,0.7774623044981649,18.596560429237208
2014-09-03,2014-09-04,AAPL,Apple,Stock,Train,-4.312372946445751,0.6926835917696377
2014-09-04,2014-09-05,AAPL,Apple,Stock,Train,-0.8322761511479454,0.7440299181888956
2014-09-05,2014-09-08,AAPL,Apple,Stock,Train,0.8625716887244188,0.3822212400959019
2014-09-08,2014-09-09,AAPL,Apple,Stock,Train,-0.6182404387420011,0.1420620406679827
2014-09-09,2014-09-10,AAPL,Apple,Stock,Train,-0.3769111840579723,9.153700967787533
2014-09-10,2014-09-11,AAPL,Apple,Stock,Train,3.025508381708359,0.1804724950915384
2014-09-11,2014-09-12,AAPL,Apple,Stock,Train,0.4248205445732803,0.0513284944241733
2014-09-12,2014-09-15,AAPL,Apple,Stock,Train,0.2265579273037546,0.0008718952375837
2014-09-15,2014-09-16,AAPL,Apple,Stock,Train,-0.0295278722156495,0.5784132512993807
2014-09-16,2014-09-17,AAPL,Apple,Stock,Train,-0.7605348455523788,0.5059550657790514
2014-09-17,2014-09-18,AAPL,Apple,Stock,Train,0.7113051846985592,0.0426541064446356
2014-09-18,2014-09-19,AAPL,Apple,Stock,Train,0.2065287061031362,0.6703341742170844
2014-09-19,2014-09-22,AAPL,Apple,Stock,Train,-0.8187393811324116,0.0098036844237672
2014-09-22,2014-09-23,AAPL,Apple,Stock,Train,0.0990135567675824,2.4066667733232587
2014-09-23,2014-09-24,AAPL,Apple,Stock,Train,1.5513435381382354,0.7584818598255999
2014-09-24,2014-09-25,AAPL,Apple,Stock,Train,-0.8709086403438652,15.115401189859275
2014-09-25,2014-09-26,AAPL,Apple,Stock,Train,-3.8878530308975514,8.410972272832845
2014-09-26,2014-09-29,AAPL,Apple,Stock,Train,2.9001676284023388,0.4060790922409638
2014-09-29,2014-09-30,AAPL,Apple,Stock,Train,-0.6372433540186698,0.4060790922409698
2014-09-30,2014-10-01,AAPL,Apple,Stock,Train,0.6372433540186746,2.466688237816824
2014-10-01,2014-10-02,AAPL,Apple,Stock,Train,-1.5705693992360936,0.523240815063967
2014-10-02,2014-10-03,AAPL,Apple,Stock,Train,0.723353865728225,0.07879724652245
2014-10-03,2014-10-06,AAPL,Apple,Stock,Train,-0.2807084724807038,0.0
2014-10-06,2014-10-07,AAPL,Apple,Stock,Train,0.0,0.7693315370584696
2014-10-07,2014-10-08,AAPL,Apple,Stock,Train,-0.877115463926198,4.221652369476552
2014-10-08,2014-10-09,AAPL,Apple,Stock,Train,2.0546659994939693,0.0475342267111742
2014-10-09,2014-10-10,AAPL,Apple,Stock,Train,0.2180234544978457,0.0826615481986147
2014-10-10,2014-10-13,AAPL,Apple,Stock,Train,-0.2875092141108085,0.8418574206265402
2014-10-13,2014-10-14,AAPL,Apple,Stock,Train,-0.917527885476262,1.1398815498660453
2014-10-14,2014-10-15,AAPL,Apple,Stock,Train,-1.0676523544047685,1.5201081277584925
2014-10-15,2014-10-16,AAPL,Apple,Stock,Train,-1.2329266514105746,1.7449273968603771
2014-10-16,2014-10-17,AAPL,Apple,Stock,Train,-1.32095700038282,2.1145727255260964
2014-10-17,2014-10-20,AAPL,Apple,Stock,Train,1.4541570498148046,4.482826929339382
2014-10-20,2014-10-21,AAPL,Apple,Stock,Train,2.117268742823967,7.184034675565001
2014-10-21,2014-10-22,AAPL,Apple,Stock,Train,2.680304959433721,0.2562252848387581
2014-10-22,2014-10-23,AAPL,Apple,Stock,Train,0.5061870057980135,3.135785013185634
2014-10-23,2014-10-24,AAPL,Apple,Stock,Train,1.770814787939618,0.1378963494455087
2014-10-24,2014-10-27,AAPL,Apple,Stock,Train,0.3713439772576212,0.0109431016490794
2014-10-27,2014-10-28,AAPL,Apple,Stock,Train,-0.104609280893616,2.3679663365827683
2014-10-28,2014-10-29,AAPL,Apple,Stock,Train,1.5388197869090352,0.3142266464183747
2014-10-29,2014-10-30,AAPL,Apple,Stock,Train,0.5605592265036539,0.1128484049856297
2014-10-30,2014-10-31,AAPL,Apple,Stock,Train,-0.3359291666194374,0.9004638436746427
2014-10-31,2014-11-03,AAPL,Apple,Stock,Train,0.948927733641842,1.6588563236523683
2014-11-03,2014-11-04,AAPL,Apple,Stock,Train,1.2879659637010477,0.5387098780129754
2014-11-04,2014-11-05,AAPL,Apple,Stock,Train,-0.7339685810802635,0.0572044745925204
2014-11-05,2014-11-06,AAPL,Apple,Stock,Train,0.2391745692846971,0.0815533498497603
2014-11-06,2014-11-07,AAPL,Apple,Stock,Train,0.285575471372736,0.0811030667027316
2014-11-07,2014-11-10,AAPL,Apple,Stock,Train,0.2847860015919525,0.0273140246319187
2014-11-10,2014-11-11,AAPL,Apple,Stock,Train,-0.1652695514361879,0.6339896994241159
2014-11-11,2014-11-12,AAPL,Apple,Stock,Train,0.79623470121825,1.968522961799192
2014-11-12,2014-11-13,AAPL,Apple,Stock,Train,1.4030406130255788,1.963857648182024
2014-11-13,2014-11-14,AAPL,Apple,Stock,Train,1.4013770542512904,1.435788779258747
2014-11-14,2014-11-17,AAPL,Apple,Stock,Train,1.198244039942927,0.0277318666620802
2014-11-17,2014-11-18,AAPL,Apple,Stock,Train,-0.166528876361069,1.664091263024544
2014-11-18,2014-11-19,AAPL,Apple,Stock,Train,1.2899966135709595,0.4833805875991888
2014-11-19,2014-11-20,AAPL,Apple,Stock,Train,-0.6952557713526647,2.0166938685725757
2014-11-20,2014-11-21,AAPL,Apple,Stock,Train,1.4201034710796872,0.0188969464369118
2014-11-21,2014-11-24,AAPL,Apple,Stock,Train,0.1374661646984881,3.3765764367611872
2014-11-24,2014-11-25,AAPL,Apple,Stock,Train,1.8375463087392347,0.7604203802038616
2014-11-25,2014-11-26,AAPL,Apple,Stock,Train,-0.8720208599591306,1.400549189118499
2014-11-26,2014-11-28,AAPL,Apple,Stock,Train,1.1834480086250088,0.0034630681968338
2014-11-28,2014-12-01,AAPL,Apple,Stock,Train,-0.0588478393556961,10.88643229947212
2014-12-01,2014-12-02,AAPL,Apple,Stock,Train,-3.2994593950330895,0.1467637990838199
2014-12-02,2014-12-03,AAPL,Apple,Stock,Train,-0.3830976364894724,1.2717230971249929
2014-12-03,2014-12-04,AAPL,Apple,Stock,Train,1.127707008546543,0.1446016065293622
2014-12-04,2014-12-05,AAPL,Apple,Stock,Train,-0.3802651792228184,0.1807971615239117
2014-12-05,2014-12-08,AAPL,Apple,Stock,Train,-0.4252024947291722,5.2293539457137825
2014-12-08,2014-12-09,AAPL,Apple,Stock,Train,-2.286778070936002,2.306268610819656
2014-12-09,2014-12-10,AAPL,Apple,Stock,Train,1.5186403823221797,3.685671073781152
2014-12-10,2014-12-11,AAPL,Apple,Stock,Train,-1.9198101660792275,0.0871539251347887
2014-12-11,2014-12-12,AAPL,Apple,Stock,Train,-0.2952184363057102,2.9164461855345887
2014-12-12,2014-12-15,AAPL,Apple,Stock,Train,-1.7077605761741277,1.8944881875462551
2014-12-15,2014-12-16,AAPL,Apple,Stock,Train,-1.3764040785853024,1.8958178768813057
2014-12-16,2014-12-17,AAPL,Apple,Stock,Train,-1.3768870240078903,6.057769896692107
2014-12-17,2014-12-18,AAPL,Apple,Stock,Train,2.4612537245664265,8.516699295274883
2014-12-18,2014-12-19,AAPL,Apple,Stock,Train,2.918338447691577,0.6010938930299835
2014-12-19,2014-12-22,AAPL,Apple,Stock,Train,-0.7753024526144513,1.065905382077109
2014-12-22,2014-12-23,AAPL,Apple,Stock,Train,1.0324269378881534,0.1258882320963271
2014-12-23,2014-12-24,AAPL,Apple,Stock,Train,-0.3548073168584987,0.2228236057497748
2014-12-24,2014-12-26,AAPL,Apple,Stock,Train,-0.4720419533789076,3.070317624381177
2014-12-26,2014-12-29,AAPL,Apple,Stock,Train,1.7522321833539003,0.0049287218587767
2014-12-29,2014-12-30,AAPL,Apple,Stock,Train,-0.070204856376014,1.5074228043131328
2014-12-30,2014-12-31,AAPL,Apple,Stock,Train,-1.2277714788645049,3.6871595864518585
2014-12-31,2015-01-02,AAPL,Apple,Stock,Train,-1.920197798783203,0.9136002340270332
2015-01-02,2015-01-05,AAPL,Apple,Stock,Train,-0.9558243740494554,8.165962320358314
2015-01-05,2015-01-06,AAPL,Apple,Stock,Train,-2.8576147956570903,8.931607842311507e-05
2015-01-06,2015-01-07,AAPL,Apple,Stock,Train,0.009450718407778,1.9390018106427345
2015-01-07,2015-01-08,AAPL,Apple,Stock,Train,1.392480452517282,14.214492812111429
2015-01-08,2015-01-09,AAPL,Apple,Stock,Train,3.7702112423724254,0.0115001402959489
2015-01-09,2015-01-12,AAPL,Apple,Stock,Train,0.1072387070788757,6.224848566893215
2015-01-12,2015-01-13,AAPL,Apple,Stock,Train,-2.494964642413438,0.7813830887083649
2015-01-13,2015-01-14,AAPL,Apple,Stock,Train,0.883958759619681,0.1457457553941704
2015-01-14,2015-01-15,AAPL,Apple,Stock,Train,-0.381766624253837,7.571032668244722
2015-01-15,2015-01-16,AAPL,Apple,Stock,Train,-2.751550956868639,0.6085010605976776
2015-01-16,2015-01-20,AAPL,Apple,Stock,Train,-0.7800647797443989,6.467599411796398
2015-01-20,2015-01-21,AAPL,Apple,Stock,Train,2.5431475403122796,0.5783899277791863
2015-01-21,2015-01-22,AAPL,Apple,Stock,Train,0.7605195117675722,6.596132545468288
2015-01-22,2015-01-23,AAPL,Apple,Stock,Train,2.5682937031165824,0.2648750156653004
2015-01-23,2015-01-26,AAPL,Apple,Stock,Train,0.5146600972149487,0.0112648464633396
2015-01-26,2015-01-27,AAPL,Apple,Stock,Train,0.10613598100239,12.702619382076731
2015-01-27,2015-01-28,AAPL,Apple,Stock,Train,-3.564073425460919,30.24195563184566
2015-01-28,2015-01-29,AAPL,Apple,Stock,Train,5.499268645178708,9.399439647799763
2015-01-29,2015-01-30,AAPL,Apple,Stock,Train,3.0658505586215,2.1732693849231586
2015-01-30,2015-02-02,AAPL,Apple,Stock,Train,-1.4742012701538276,1.5546994405524848
2015-02-02,2015-02-03,AAPL,Apple,Stock,Train,1.246875872151067,0.0002855829735602
2015-02-03,2015-02-04,AAPL,Apple,Stock,Train,0.0168992003822741,0.5837228792779874
2015-02-04,2015-02-05,AAPL,Apple,Stock,Train,0.7640175909480013,0.5058063474210578
2015-02-05,2015-02-06,AAPL,Apple,Stock,Train,0.7112006379504013,0.7151421288419325
2015-02-06,2015-02-09,AAPL,Apple,Stock,Train,-0.8456607646343376,0.4383320856926355
2015-02-09,2015-02-10,AAPL,Apple,Stock,Train,0.6620665266365877,3.6209977115872727
2015-02-10,2015-02-11,AAPL,Apple,Stock,Train,1.902891933764835,5.36797726830126
2015-02-11,2015-02-12,AAPL,Apple,Stock,Train,2.3168895675670993,1.5806755522453837
2015-02-12,2015-02-13,AAPL,Apple,Stock,Train,1.257249200534796,0.2391898158913545
2015-02-13,2015-02-17,AAPL,Apple,Stock,Train,0.4890703588353669,0.3462895082120586
2015-02-17,2015-02-18,AAPL,Apple,Stock,Train,0.5884636847011535,0.481408352559202
2015-02-18,2015-02-19,AAPL,Apple,Stock,Train,0.6938359694907739,0.0441005247261649
2015-02-19,2015-02-20,AAPL,Apple,Stock,Train,-0.2100012493442955,0.6628076960208072
2015-02-20,2015-02-23,AAPL,Apple,Stock,Train,0.8141300240261424,7.111957749827408
2015-02-23,2015-02-24,AAPL,Apple,Stock,Train,2.6668254067012724,0.3918956892923921
2015-02-24,2015-02-25,AAPL,Apple,Stock,Train,-0.6260157260743472,6.711201691073383
2015-02-25,2015-02-26,AAPL,Apple,Stock,Train,-2.5905987128602885,1.581740453261269
2015-02-26,2015-02-27,AAPL,Apple,Stock,Train,1.2576726335820738,2.2928629703302628
2015-02-27,2015-03-02,AAPL,Apple,Stock,Train,-1.5142202515916443,0.2393195377149522
2015-03-02,2015-03-03,AAPL,Apple,Stock,Train,0.4892029616784349,0.0436620183076059
2015-03-03,2015-03-04,AAPL,Apple,Stock,Train,0.208954584318234,0.4043848771491133
2015-03-04,2015-03-05,AAPL,Apple,Stock,Train,-0.6359126332674272,2.7921383913084585
2015-03-05,2015-03-06,AAPL,Apple,Stock,Train,-1.670969296937696,0.0225642382178983
2015-03-06,2015-03-09,AAPL,Apple,Stock,Train,0.1502139747756459,0.1811577848431267
2015-03-09,2015-03-10,AAPL,Apple,Stock,Train,0.4256263441601409,4.369158831791358
2015-03-10,2015-03-11,AAPL,Apple,Stock,Train,-2.090253293692264,3.38559501304183
2015-03-11,2015-03-12,AAPL,Apple,Stock,Train,-1.8399986448478245,3.2104746203823185
2015-03-12,2015-03-13,AAPL,Apple,Stock,Train,1.7917797354536409,0.4808857535162686
2015-03-13,2015-03-16,AAPL,Apple,Stock,Train,-0.6934592659387202,1.1977880166442922
2015-03-16,2015-03-17,AAPL,Apple,Stock,Train,1.0944350216638228,2.751639980870249
2015-03-17,2015-03-18,AAPL,Apple,Stock,Train,1.658806794316399,1.2529214301281355
2015-03-18,2015-03-19,AAPL,Apple,Stock,Train,1.11933972954065,0.5744192902037224
2015-03-19,2015-03-20,AAPL,Apple,Stock,Train,-0.7579045389781766,1.594692138112199
2015-03-20,2015-03-23,AAPL,Apple,Stock,Train,-1.2628112044609832,1.071461627544971
2015-03-23,2015-03-24,AAPL,Apple,Stock,Train,1.0351143065115906,0.167777742733837
2015-03-24,2015-03-25,AAPL,Apple,Stock,Train,-0.4096068148039496,7.008866276549508
2015-03-25,2015-03-26,AAPL,Apple,Stock,Train,-2.647426349598702,0.4825375960620777
2015-03-26,2015-03-27,AAPL,Apple,Stock,Train,0.6946492611829927,0.6401305201011931
2015-03-27,2015-03-30,AAPL,Apple,Stock,Train,-0.8000815709046128,6.249774426656701
2015-03-30,2015-03-31,AAPL,Apple,Stock,Train,2.499954884924266,2.3935394735058986
2015-03-31,2015-04-01,AAPL,Apple,Stock,Train,-1.5471068074008008,0.0209467171081111
2015-04-01,2015-04-02,AAPL,Apple,Stock,Train,-0.1447298072551442,0.7352684293479408
2015-04-02,2015-04-06,AAPL,Apple,Stock,Train,0.8574779468580757,2.5819628036048425
2015-04-06,2015-04-07,AAPL,Apple,Stock,Train,1.6068487183318916,1.1188719917455674
2015-04-07,2015-04-08,AAPL,Apple,Stock,Train,-1.057767456365324,0.1062223689894444
2015-04-08,2015-04-09,AAPL,Apple,Stock,Train,-0.3259177334688072,0.579764432511278
2015-04-09,2015-04-10,AAPL,Apple,Stock,Train,0.7614226372464099,0.1812720985808862
2015-04-10,2015-04-13,AAPL,Apple,Stock,Train,0.4257606118241637,0.0387572096640028
2015-04-13,2015-04-14,AAPL,Apple,Stock,Train,-0.1968685085634644,0.188802281339559
2015-04-14,2015-04-15,AAPL,Apple,Stock,Train,-0.4345138448191945,0.1438804123688186
2015-04-15,2015-04-16,AAPL,Apple,Stock,Train,0.379315715952844,0.2326287275691778
2015-04-16,2015-04-17,AAPL,Apple,Stock,Train,-0.4823160038493206,1.2810995202522637
2015-04-17,2015-04-20,AAPL,Apple,Stock,Train,-1.1318566694826089,5.102560345255041
2015-04-20,2015-04-21,AAPL,Apple,Stock,Train,2.2588847569663755,0.2939959172639149
2015-04-21,2015-04-22,AAPL,Apple,Stock,Train,-0.5422139036062381,1.7912363629372108
2015-04-22,2015-04-23,AAPL,Apple,Stock,Train,1.3383707867916166,0.6610749165947142
2015-04-23,2015-04-24,AAPL,Apple,Stock,Train,0.8130651367477972,0.2202688221158116
2015-04-24,2015-04-27,AAPL,Apple,Stock,Train,0.4693280538342148,3.2500487674795457
2015-04-27,2015-04-28,AAPL,Apple,Stock,Train,1.8027891633464923,2.522039390329899
2015-04-28,2015-04-29,AAPL,Apple,Stock,Train,-1.5880930043073356,2.1949721641668325
2015-04-29,2015-04-30,AAPL,Apple,Stock,Train,-1.4815438448344458,7.565019680299241
2015-04-30,2015-05-01,AAPL,Apple,Stock,Train,-2.750458085537615,8.947166945500852
2015-05-01,2015-05-04,AAPL,Apple,Stock,Train,2.9911815300146616,0.0376598127941549
2015-05-04,2015-05-05,AAPL,Apple,Stock,Train,-0.1940613634759761,5.194207317853888
2015-05-05,2015-05-06,AAPL,Apple,Stock,Train,-2.2790803666948403,0.3968502680749691
2015-05-06,2015-05-07,AAPL,Apple,Stock,Train,-0.6299605289817523,0.3802107340075597
2015-05-07,2015-05-08,AAPL,Apple,Stock,Train,0.6166123044568278,3.4840256069827165
2015-05-08,2015-05-11,AAPL,Apple,Stock,Train,1.866554474689318,1.0483179941787746
2015-05-11,2015-05-12,AAPL,Apple,Stock,Train,-1.023874012844732,0.1273385585615438
2015-05-12,2015-05-13,AAPL,Apple,Stock,Train,-0.3568452865900625,0.0123556803217433
2015-05-13,2015-05-14,AAPL,Apple,Stock,Train,0.1111561078922042,5.319185819206244
2015-05-14,2015-05-15,AAPL,Apple,Stock,Train,2.3063360161100213,0.0195151020165927
2015-05-15,2015-05-18,AAPL,Apple,Stock,Train,-0.1396964638657426,1.20279420151102
2015-05-18,2015-05-19,AAPL,Apple,Stock,Train,1.096719746111567,0.0085049070251233
2015-05-19,2015-05-20,AAPL,Apple,Stock,Train,-0.0922220528134315,5.925588168958261e-05
2015-05-20,2015-05-21,AAPL,Apple,Stock,Train,-0.0076977842064832,1.0351322454892884
2015-05-21,2015-05-22,AAPL,Apple,Stock,Train,1.017414490504872,0.7594106882630203
2015-05-22,2015-05-26,AAPL,Apple,Stock,Train,0.8714417297002826,4.9627256069782115
2015-05-26,2015-05-27,AAPL,Apple,Stock,Train,-2.227717577921001,3.4216864056444405
2015-05-27,2015-05-28,AAPL,Apple,Stock,Train,1.8497800965640323,0.0388547307408514
2015-05-28,2015-05-29,AAPL,Apple,Stock,Train,-0.1971160336980515,1.3105482755305502
2015-05-29,2015-06-01,AAPL,Apple,Stock,Train,-1.144791804447669,0.0397563171287445
2015-06-01,2015-06-02,AAPL,Apple,Stock,Train,0.1993898621513756,0.1982738516571214
2015-06-02,2015-06-03,AAPL,Apple,Stock,Train,-0.4452795208148713,0.0151299754462503
2015-06-03,2015-06-04,AAPL,Apple,Stock,Train,0.1230039651647473,0.3431457549936867
2015-06-04,2015-06-05,AAPL,Apple,Stock,Train,-0.5857864414560026,0.3028868607811759
2015-06-05,2015-06-08,AAPL,Apple,Stock,Train,-0.550351579248371,0.439430663434487
2015-06-08,2015-06-09,AAPL,Apple,Stock,Train,-0.6628956655722581,0.0886937299527782
2015-06-09,2015-06-10,AAPL,Apple,Stock,Train,-0.297814925671596,1.2980073402672394
2015-06-10,2015-06-11,AAPL,Apple,Stock,Train,1.139301250884611,0.0507434139331214
2015-06-11,2015-06-12,AAPL,Apple,Stock,Train,-0.2252629883782984,1.2330218471553556
2015-06-12,2015-06-15,AAPL,Apple,Stock,Train,-1.1104151688244157,0.038721104609407
2015-06-15,2015-06-16,AAPL,Apple,Stock,Train,-0.1967767887973758,0.2855291888708519
2015-06-16,2015-06-17,AAPL,Apple,Stock,Train,0.5343493135308137,0.055411547944116
2015-06-17,2015-06-18,AAPL,Apple,Stock,Train,-0.2353965758971784,0.2066395678149298
2015-06-18,2015-06-19,AAPL,Apple,Stock,Train,0.4545762508258981,1.0120575611839169
2015-06-19,2015-06-22,AAPL,Apple,Stock,Train,-1.0060107162371168,0.6314692580798852
2015-06-22,2015-06-23,AAPL,Apple,Stock,Train,0.794650399911738,0.207516923701459
2015-06-23,2015-06-24,AAPL,Apple,Stock,Train,-0.4555402547541315,0.7167299196955756
2015-06-24,2015-06-25,AAPL,Apple,Stock,Train,0.8465990312394502,0.2278024818872282
2015-06-25,2015-06-26,AAPL,Apple,Stock,Train,-0.4772865825552068,0.3480850657794634
2015-06-26,2015-06-29,AAPL,Apple,Stock,Train,-0.5899873437451548,3.122249972360033
2015-06-29,2015-06-30,AAPL,Apple,Stock,Train,-1.766988956490683,0.5185850954161262
2015-06-30,2015-07-01,AAPL,Apple,Stock,Train,0.7201285270117593,0.861973313710913
2015-07-01,2015-07-02,AAPL,Apple,Stock,Train,0.928425179382223,0.0159818664470047
2015-07-02,2015-07-06,AAPL,Apple,Stock,Train,-0.1264194069239557,0.1215221331161978
2015-07-06,2015-07-07,AAPL,Apple,Stock,Train,-0.3486002483019739,0.0606805876582701
2015-07-07,2015-07-08,AAPL,Apple,Stock,Train,-0.2463343006125418,6.3183853485581185
2015-07-08,2015-07-09,AAPL,Apple,Stock,Train,-2.5136398605524457,4.246561666907802
2015-07-09,2015-07-10,AAPL,Apple,Stock,Train,-2.0607187258109247,6.960582108959656
2015-07-10,2015-07-13,AAPL,Apple,Stock,Train,2.6382915132637743,3.656382781398013
2015-07-13,2015-07-14,AAPL,Apple,Stock,Train,1.9121670380481963,0.0015833705159148
2015-07-14,2015-07-15,AAPL,Apple,Stock,Train,-0.0397915885070556,0.9191159391909952
2015-07-15,2015-07-16,AAPL,Apple,Stock,Train,0.9587053453439148,1.752408732847211
2015-07-16,2015-07-17,AAPL,Apple,Stock,Train,1.3237857579107015,0.7396893499284872
2015-07-17,2015-07-20,AAPL,Apple,Stock,Train,0.8600519460640079,3.506181660399519
2015-07-20,2015-07-21,AAPL,Apple,Stock,Train,1.87248008277779,1.009003649900032
2015-07-21,2015-07-22,AAPL,Apple,Stock,Train,-1.004491737098933,18.675252487949148
2015-07-22,2015-07-23,AAPL,Apple,Stock,Train,-4.321487300449829,0.0022960287588227
2015-07-23,2015-07-24,AAPL,Apple,Stock,Train,-0.0479168942944218,0.2795632387665825
2015-07-24,2015-07-27,AAPL,Apple,Stock,Train,-0.5287374005747868,1.9580115525632684
2015-07-27,2015-07-28,AAPL,Apple,Stock,Train,-1.3992896599929796,0.2456487640156711
2015-07-28,2015-07-29,AAPL,Apple,Stock,Train,0.4956296641804958,0.1002349102325979
2015-07-29,2015-07-30,AAPL,Apple,Stock,Train,-0.3165989738337727,0.2554228179410865
2015-07-30,2015-07-31,AAPL,Apple,Stock,Train,-0.5053937256645422,0.7713174366449471
2015-07-31,2015-08-03,AAPL,Apple,Stock,Train,-0.8782467971162474,5.693083509345202
2015-08-03,2015-08-04,AAPL,Apple,Stock,Train,-2.3860183380152806,10.634051792903794
2015-08-04,2015-08-05,AAPL,Apple,Stock,Train,-3.260989388652437,0.4366457703155567
2015-08-05,2015-08-06,AAPL,Apple,Stock,Train,0.6607917753086495,0.0472490296375164
2015-08-06,2015-08-07,AAPL,Apple,Stock,Train,0.2173684191356151,0.1143671292604256
2015-08-07,2015-08-10,AAPL,Apple,Stock,Train,0.3381820948252961,12.75339048216578
2015-08-10,2015-08-11,AAPL,Apple,Stock,Train,3.571188945178591,28.55913295120989
2015-08-11,2015-08-12,AAPL,Apple,Stock,Train,-5.344074564525638,2.34150477485102
2015-08-12,2015-08-13,AAPL,Apple,Stock,Train,1.5301976260767822,0.0061042127180558
2015-08-13,2015-08-14,AAPL,Apple,Stock,Train,-0.0781294612681786,0.4913691973118158
2015-08-14,2015-08-17,AAPL,Apple,Stock,Train,0.7009773158325566,1.0598738441357587
2015-08-17,2015-08-18,AAPL,Apple,Stock,Train,1.0295017455719824,0.3191434362157671
2015-08-18,2015-08-19,AAPL,Apple,Stock,Train,-0.564927815048761,1.6568944789367597
2015-08-19,2015-08-20,AAPL,Apple,Stock,Train,-1.2872041325822254,4.298838734788641
2015-08-20,2015-08-21,AAPL,Apple,Stock,Train,-2.073364110519096,39.83244451923421
2015-08-21,2015-08-24,AAPL,Apple,Stock,Train,-6.311294995421638,6.39030913788321
2015-08-24,2015-08-25,AAPL,Apple,Stock,Train,-2.5279060777416573,0.3593184845661059
2015-08-25,2015-08-26,AAPL,Apple,Stock,Train,0.5994318014304095,31.103645531435586
2015-08-26,2015-08-27,AAPL,Apple,Stock,Train,5.577064239493354,8.422327369601916
2015-08-27,2015-08-28,AAPL,Apple,Stock,Train,2.9021246302669215,0.106997779680011
2015-08-28,2015-08-31,AAPL,Apple,Stock,Train,0.3271051508001839,0.2198522117090277
2015-08-31,2015-09-01,AAPL,Apple,Stock,Train,-0.46888400666799,20.90910451864147
2015-09-01,2015-09-02,AAPL,Apple,Stock,Train,-4.572647429951436,17.635543490995882
2015-09-02,2015-09-03,AAPL,Apple,Stock,Train,4.199469429701314,3.1299108235397792
2015-09-03,2015-09-04,AAPL,Apple,Stock,Train,-1.7691553983581485,1.0033282131284271
2015-09-04,2015-09-08,AAPL,Apple,Stock,Train,-1.0016627242382674,7.530040075755419
2015-09-08,2015-09-09,AAPL,Apple,Stock,Train,2.7440918490013084,3.771253081990684
2015-09-09,2015-09-10,AAPL,Apple,Stock,Train,-1.9419714421151213,4.722965941315693
2015-09-10,2015-09-11,AAPL,Apple,Stock,Train,2.1732385836156354,2.091847657575465
2015-09-11,2015-09-14,AAPL,Apple,Stock,Train,1.446322114044954,0.9188212945616836
2015-09-14,2015-09-15,AAPL,Apple,Stock,Train,0.9585516650455956,0.7017444541810807
2015-09-15,2015-09-16,AAPL,Apple,Stock,Train,0.8377018886101909,0.012489414847332
2015-09-16,2015-09-17,AAPL,Apple,Stock,Train,0.1117560506072583,4.67525364349925
2015-09-17,2015-09-18,AAPL,Apple,Stock,Train,-2.1622334849639273,0.1709003223752502
2015-09-18,2015-09-21,AAPL,Apple,Stock,Train,-0.4134009220783745,2.3697502238313626
2015-09-21,2015-09-22,AAPL,Apple,Stock,Train,1.5393993061682738,2.5074994867291793
2015-09-22,2015-09-23,AAPL,Apple,Stock,Train,-1.5835086001437375,0.6528833728798967
2015-09-23,2015-09-24,AAPL,Apple,Stock,Train,0.808011988079321,0.3517340261749916
2015-09-24,2015-09-25,AAPL,Apple,Stock,Train,0.5930716872141104,0.0637437313777632
