Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2023-10-26,2023-10-27,XOM,Exxon Mobil,Stock,Validation,-0.915856116560124,0.8387924262405912,3.700196400252746
2023-10-27,2023-10-30,XOM,Exxon Mobil,Stock,Validation,-1.9235894573044283,3.700196400252746,0.0974383537274241
2023-10-30,2023-10-31,XOM,Exxon Mobil,Stock,Validation,0.3121511712735099,0.0974383537274241,0.0008034012871342
2023-10-31,2023-11-01,XOM,Exxon Mobil,Stock,Validation,-0.0283443343039538,0.0008034012871342,0.0394435236440885
2023-11-01,2023-11-02,XOM,Exxon Mobil,Stock,Validation,-0.1986039366278739,0.0394435236440885,10.445513662908205
2023-11-02,2023-11-03,XOM,Exxon Mobil,Stock,Validation,3.231951989573515,10.445513662908205,1.5041258524370078
2023-11-03,2023-11-06,XOM,Exxon Mobil,Stock,Validation,-1.226428086940693,1.5041258524370078,3.1970068762970576
2023-11-06,2023-11-07,XOM,Exxon Mobil,Stock,Validation,-1.7880175827706666,3.1970068762970576,2.4976322815523715
2023-11-07,2023-11-08,XOM,Exxon Mobil,Stock,Validation,-1.5803899144047877,2.4976322815523715,1.5273956763939045
2023-11-08,2023-11-09,XOM,Exxon Mobil,Stock,Validation,-1.2358785038966833,1.5273956763939045,0.0008486767044932
2023-11-09,2023-11-10,XOM,Exxon Mobil,Stock,Validation,0.029132056303894,0.0008486767044932,0.5842518634226941
2023-11-10,2023-11-13,XOM,Exxon Mobil,Stock,Validation,0.7643636983940918,0.5842518634226941,1.0922389472539782
2023-11-13,2023-11-14,XOM,Exxon Mobil,Stock,Validation,1.0451023620937705,1.0922389472539782,0.1476908906729868
2023-11-14,2023-11-15,XOM,Exxon Mobil,Stock,Validation,0.384305725527199,0.1476908906729868,0.367146968945979
2023-11-15,2023-11-16,XOM,Exxon Mobil,Stock,Validation,-0.6059265375818912,0.367146968945979,1.3557782803641594
2023-11-16,2023-11-17,XOM,Exxon Mobil,Stock,Validation,-1.1643789247337653,1.3557782803641594,5.811384486099712
2023-11-17,2023-11-20,XOM,Exxon Mobil,Stock,Validation,2.410681332341484,5.811384486099712,0.192910823359806
2023-11-20,2023-11-21,XOM,Exxon Mobil,Stock,Validation,-0.4392161465153644,0.192910823359806,0.0014661427492189
