Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2022-09-22,2022-09-23,^GSPC,S&P 500,Benchmark,Validation,-0.8463293830453985,0.7162734246060048,3.0216273595434244
2022-09-23,2022-09-26,^GSPC,S&P 500,Benchmark,Validation,-1.7382828767330778,3.0216273595434244,1.0804273831739288
2022-09-26,2022-09-27,^GSPC,S&P 500,Benchmark,Validation,-1.0394360890280503,1.0804273831739288,0.0450547726554194
2022-09-27,2022-09-28,^GSPC,S&P 500,Benchmark,Validation,-0.2122610954824728,0.0450547726554194,3.795149786068463
2022-09-28,2022-09-29,^GSPC,S&P 500,Benchmark,Validation,1.9481144181152357,3.795149786068463,4.5594184675729945
2022-09-29,2022-09-30,^GSPC,S&P 500,Benchmark,Validation,-2.13527948230975,4.5594184675729945,2.3047343476959146
2022-09-30,2022-10-03,^GSPC,S&P 500,Benchmark,Validation,-1.5181351546209298,2.3047343476959146,6.530364327843211
2022-10-03,2022-10-04,^GSPC,S&P 500,Benchmark,Validation,2.555457753093017,6.530364327843211,9.075361954787557
2022-10-04,2022-10-05,^GSPC,S&P 500,Benchmark,Validation,3.0125341416799833,9.075361954787557,0.0408034973826477
2022-10-05,2022-10-06,^GSPC,S&P 500,Benchmark,Validation,-0.2019987558938117,0.0408034973826477,1.0604721628903822
2022-10-06,2022-10-07,^GSPC,S&P 500,Benchmark,Validation,-1.02979229113952,1.0604721628903822,8.067415732057672
2022-10-07,2022-10-10,^GSPC,S&P 500,Benchmark,Validation,-2.8403196531478057,8.067415732057672,0.565605243832466
2022-10-10,2022-10-11,^GSPC,S&P 500,Benchmark,Validation,-0.7520673133652772,0.565605243832466,0.427783811019464
2022-10-11,2022-10-12,^GSPC,S&P 500,Benchmark,Validation,-0.6540518412323781,0.427783811019464,0.1086493213375639
2022-10-12,2022-10-13,^GSPC,S&P 500,Benchmark,Validation,-0.3296199650166294,0.1086493213375639,6.571152502508734
2022-10-13,2022-10-14,^GSPC,S&P 500,Benchmark,Validation,2.5634259307631133,6.571152502508734,5.734645919530233
