Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2025-04-03,2025-04-04,JPM,JPMorgan Chase,Stock,Test,-7.223222121382687,52.174937814832205,60.507918405036534
2025-04-04,2025-04-07,JPM,JPMorgan Chase,Stock,Test,-7.778683590752135,60.507918405036534,3.8376977213248415
2025-04-07,2025-04-08,JPM,JPMorgan Chase,Stock,Test,1.9590042678169033,3.8376977213248415,1.2696907943337683
2025-04-08,2025-04-09,JPM,JPMorgan Chase,Stock,Test,1.1268055707768614,1.2696907943337683,60.023720487269635
2025-04-09,2025-04-10,JPM,JPMorgan Chase,Stock,Test,7.747497691982208,60.023720487269635,9.821031047279194
2025-04-10,2025-04-11,JPM,JPMorgan Chase,Stock,Test,-3.1338524290845595,9.821031047279194,15.401143592434218
2025-04-11,2025-04-14,JPM,JPMorgan Chase,Stock,Test,3.924429078532853,15.401143592434218,0.3950843246277611
2025-04-14,2025-04-15,JPM,JPMorgan Chase,Stock,Test,-0.6285573359907282,0.3950843246277611,0.461984607372889
2025-04-15,2025-04-16,JPM,JPMorgan Chase,Stock,Test,-0.6796944956176186,0.461984607372889,2.314662264718922
2025-04-16,2025-04-17,JPM,JPMorgan Chase,Stock,Test,-1.5214014147222692,2.314662264718922,1.0368782514563917
2025-04-17,2025-04-21,JPM,JPMorgan Chase,Stock,Test,1.0182721892776958,1.0368782514563917,1.6606558672243954
2025-04-21,2025-04-22,JPM,JPMorgan Chase,Stock,Test,-1.2886643733821446,1.6606558672243954,8.07392493677123
2025-04-22,2025-04-23,JPM,JPMorgan Chase,Stock,Test,2.8414652798813553,8.07392493677123,4.93102190362552
2025-04-23,2025-04-24,JPM,JPMorgan Chase,Stock,Test,2.220590440316611,4.93102190362552,2.399037761095556
2025-04-24,2025-04-25,JPM,JPMorgan Chase,Stock,Test,1.5488827460771704,2.399037761095556,0.1994039272391522
2025-04-25,2025-04-28,JPM,JPMorgan Chase,Stock,Test,-0.4465466686015608,0.1994039272391522,0.0183837305503948
2025-04-28,2025-04-29,JPM,JPMorgan Chase,Stock,Test,-0.1355866164132539,0.0183837305503948,0.3294270385734582
2025-04-29,2025-04-30,JPM,JPMorgan Chase,Stock,Test,0.5739573490891621,0.3294270385734582,0.0
2025-04-30,2025-05-01,JPM,JPMorgan Chase,Stock,Test,0.0,0.0,0.8532016712557343
2025-05-01,2025-05-02,JPM,JPMorgan Chase,Stock,Test,0.9236891637643772,0.8532016712557343,5.066088955182211
2025-05-02,2025-05-05,JPM,JPMorgan Chase,Stock,Test,2.2507974042952448,5.066088955182211,0.0003920407866427
2025-05-05,2025-05-06,JPM,JPMorgan Chase,Stock,Test,0.0198000198647066,0.0003920407866427,1.740409932931445
2025-05-06,2025-05-07,JPM,JPMorgan Chase,Stock,Test,-1.319245971353123,1.740409932931445,0.003153379654649
2025-05-07,2025-05-08,JPM,JPMorgan Chase,Stock,Test,0.0561549610867026,0.003153379654649,2.6333362400275853
2025-05-08,2025-05-09,JPM,JPMorgan Chase,Stock,Test,1.6227557548896832,2.6333362400275853,0.023708795185596
2025-05-09,2025-05-12,JPM,JPMorgan Chase,Stock,Test,-0.1539766059685562,0.023708795185596,7.381107317353871
2025-05-12,2025-05-13,JPM,JPMorgan Chase,Stock,Test,2.716819338372331,7.381107317353871,1.281008321529917
2025-05-13,2025-05-14,JPM,JPMorgan Chase,Stock,Test,1.1318163815433655,1.281008321529917,0.990047060654963
2025-05-14,2025-05-15,JPM,JPMorgan Chase,Stock,Test,0.9950110856945076,0.990047060654963,0.4816493062770092
2025-05-15,2025-05-16,JPM,JPMorgan Chase,Stock,Test,0.6940095865886935,0.4816493062770092,0.000683480082619
2025-05-16,2025-05-19,JPM,JPMorgan Chase,Stock,Test,0.02614345200273,0.000683480082619,1.0133963472429142
2025-05-19,2025-05-20,JPM,JPMorgan Chase,Stock,Test,-1.0066758898686876,1.0133963472429142,0.090936478757675
2025-05-20,2025-05-21,JPM,JPMorgan Chase,Stock,Test,0.3015567587663639,0.090936478757675,3.1042602781643076
2025-05-21,2025-05-22,JPM,JPMorgan Chase,Stock,Test,-1.7618911084866475,3.1042602781643076,0.0201171423938595
2025-05-22,2025-05-23,JPM,JPMorgan Chase,Stock,Test,-0.1418349124646663,0.0201171423938595,0.0002354537441761
2025-05-23,2025-05-27,JPM,JPMorgan Chase,Stock,Test,0.0153445020830325,0.0002354537441761,3.032775195294932
2025-05-27,2025-05-28,JPM,JPMorgan Chase,Stock,Test,1.7414864901270213,3.032775195294932,0.4635136720826495
2025-05-28,2025-05-29,JPM,JPMorgan Chase,Stock,Test,-0.6808183840663011,0.4635136720826495,0.111179056414561
2025-05-29,2025-05-30,JPM,JPMorgan Chase,Stock,Test,0.3334352357123659,0.111179056414561,0.0196198193939464
2025-05-30,2025-06-02,JPM,JPMorgan Chase,Stock,Test,-0.1400707656648824,0.0196198193939464,0.0623490458175136
2025-06-02,2025-06-03,JPM,JPMorgan Chase,Stock,Test,0.2496979091172244,0.0623490458175136,0.3677959079355984
2025-06-03,2025-06-04,JPM,JPMorgan Chase,Stock,Test,0.6064617942917744,0.3677959079355984,0.5973091343662728
2025-06-04,2025-06-05,JPM,JPMorgan Chase,Stock,Test,-0.7728577711107476,0.5973091343662728,0.7444772914229564
2025-06-05,2025-06-06,JPM,JPMorgan Chase,Stock,Test,-0.8628309750020315,0.7444772914229564,2.052653227146617
2025-06-06,2025-06-09,JPM,JPMorgan Chase,Stock,Test,1.4327083538343095,2.052653227146617,0.1439021472236012
2025-06-09,2025-06-10,JPM,JPMorgan Chase,Stock,Test,0.3793443649556445,0.1439021472236012,0.4829079591458878
2025-06-10,2025-06-11,JPM,JPMorgan Chase,Stock,Test,0.6949157928453547,0.4829079591458878,0.0281174157988706
2025-06-11,2025-06-12,JPM,JPMorgan Chase,Stock,Test,-0.1676824850688665,0.0281174157988706,0.0011254245588116
2025-06-12,2025-06-13,JPM,JPMorgan Chase,Stock,Test,0.0335473480145849,0.0011254245588116,1.522972040768786
2025-06-13,2025-06-16,JPM,JPMorgan Chase,Stock,Test,-1.2340875336736798,1.522972040768786,4.08571079100577
2025-06-16,2025-06-17,JPM,JPMorgan Chase,Stock,Test,2.0213141247727355,4.08571079100577,0.0968410024759479
2025-06-17,2025-06-18,JPM,JPMorgan Chase,Stock,Test,-0.3111928702202992,0.0968410024759479,2.669857799635496
2025-06-18,2025-06-20,JPM,JPMorgan Chase,Stock,Test,1.6339699506525498,2.669857799635496,0.1435583710223236
2025-06-20,2025-06-23,JPM,JPMorgan Chase,Stock,Test,0.3788909751133215,0.1435583710223236,1.3973360249964808
2025-06-23,2025-06-24,JPM,JPMorgan Chase,Stock,Test,1.1820896856823009,1.3973360249964808,1.142251969946804
2025-06-24,2025-06-25,JPM,JPMorgan Chase,Stock,Test,1.068761886458721,1.142251969946804,0.9812734711665004
2025-06-25,2025-06-26,JPM,JPMorgan Chase,Stock,Test,0.990592484913196,0.9812734711665004,2.681623738225033
2025-06-26,2025-06-27,JPM,JPMorgan Chase,Stock,Test,1.6375664072717886,2.681623738225033,0.3244150642267355
2025-06-27,2025-06-30,JPM,JPMorgan Chase,Stock,Test,-0.5695744588960565,0.3244150642267355,0.9418826477329092
2025-06-30,2025-07-01,JPM,JPMorgan Chase,Stock,Test,0.9705063872705368,0.9418826477329092,0.029692401363924
2025-07-01,2025-07-02,JPM,JPMorgan Chase,Stock,Test,0.1723148321065949,0.029692401363924,0.2981488558028938
2025-07-02,2025-07-03,JPM,JPMorgan Chase,Stock,Test,0.5460300869026301,0.2981488558028938,3.3898451666895335
2025-07-03,2025-07-07,JPM,JPMorgan Chase,Stock,Test,1.8411532165166304,3.3898451666895335,1.8791973900877117
2025-07-07,2025-07-08,JPM,JPMorgan Chase,Stock,Test,-1.3708382071155267,1.8791973900877117,10.228311581367583
2025-07-08,2025-07-09,JPM,JPMorgan Chase,Stock,Test,-3.198173163130412,10.228311581367583,0.0180305277456184
2025-07-09,2025-07-10,JPM,JPMorgan Chase,Stock,Test,0.1342778006433619,0.0180305277456184,3.1004097825681787
2025-07-10,2025-07-11,JPM,JPMorgan Chase,Stock,Test,1.7607980527499962,3.1004097825681787,0.2139869390378594
2025-07-11,2025-07-14,JPM,JPMorgan Chase,Stock,Test,-0.4625872231675442,0.2139869390378594,0.408843163887805
2025-07-14,2025-07-15,JPM,JPMorgan Chase,Stock,Test,0.6394084484019624,0.408843163887805,0.5587837531350633
2025-07-15,2025-07-16,JPM,JPMorgan Chase,Stock,Test,-0.7475183965194859,0.5587837531350633,0.0650679139772239
2025-07-16,2025-07-17,JPM,JPMorgan Chase,Stock,Test,-0.2550841311748418,0.0650679139772239,2.008970686484005
2025-07-17,2025-07-18,JPM,JPMorgan Chase,Stock,Test,1.4173816305018223,2.008970686484005,0.2222833727292203
2025-07-18,2025-07-21,JPM,JPMorgan Chase,Stock,Test,0.4714693762369093,0.2222833727292203,0.0106196551907908
2025-07-21,2025-07-22,JPM,JPMorgan Chase,Stock,Test,-0.1030517112463002,0.0106196551907908,0.0249491086340279
2025-07-22,2025-07-23,JPM,JPMorgan Chase,Stock,Test,0.1579528683944295,0.0249491086340279,3.284796619890899
2025-07-23,2025-07-24,JPM,JPMorgan Chase,Stock,Test,1.8124007889787783,3.284796619890899,0.005012451328875
2025-07-24,2025-07-25,JPM,JPMorgan Chase,Stock,Test,-0.070798667564263,0.005012451328875,0.4838702277551588
2025-07-25,2025-07-28,JPM,JPMorgan Chase,Stock,Test,0.6956078117410405,0.4838702277551588,0.0129782503049525
2025-07-28,2025-07-29,JPM,JPMorgan Chase,Stock,Test,-0.1139221238607872,0.0129782503049525,0.173527816345393
2025-07-29,2025-07-30,JPM,JPMorgan Chase,Stock,Test,-0.416566700956033,0.173527816345393,0.7536786255244334
2025-07-30,2025-07-31,JPM,JPMorgan Chase,Stock,Test,0.8681466612989037,0.7536786255244334,1.294706412748035
2025-07-31,2025-08-01,JPM,JPMorgan Chase,Stock,Test,-1.1378516655294024,1.294706412748035,5.505476947456041
2025-08-01,2025-08-04,JPM,JPMorgan Chase,Stock,Test,-2.3463752784787095,5.505476947456041,2.8081791811244528
2025-08-04,2025-08-05,JPM,JPMorgan Chase,Stock,Test,1.6757622686778852,2.8081791811244528,0.9741522191598024
2025-08-05,2025-08-06,JPM,JPMorgan Chase,Stock,Test,-0.9869914990311732,0.9741522191598024,4.696455081324692e-05
2025-08-06,2025-08-07,JPM,JPMorgan Chase,Stock,Test,-0.0068530687150536,4.696455081324692e-05,2.326275170104551
2025-08-07,2025-08-08,JPM,JPMorgan Chase,Stock,Test,-1.5252131556292554,2.326275170104551,0.3997691605200021
2025-08-08,2025-08-11,JPM,JPMorgan Chase,Stock,Test,0.6322730110640514,0.3997691605200021,0.0765408938420635
2025-08-11,2025-08-12,JPM,JPMorgan Chase,Stock,Test,0.276660249840962,0.0765408938420635,1.2764724993925105
2025-08-12,2025-08-13,JPM,JPMorgan Chase,Stock,Test,1.129810824604062,1.2764724993925105,0.6326169312312632
2025-08-13,2025-08-14,JPM,JPMorgan Chase,Stock,Test,-0.7953721966672352,0.6326169312312632,1.5417915518594454
2025-08-14,2025-08-15,JPM,JPMorgan Chase,Stock,Test,1.241688991599525,1.5417915518594454,1.5761982628789848
2025-08-15,2025-08-18,JPM,JPMorgan Chase,Stock,Test,-1.2554673483922172,1.5761982628789848,0.1277254854650597
2025-08-18,2025-08-19,JPM,JPMorgan Chase,Stock,Test,0.3573870247575584,0.1277254854650597,0.0893241978092796
2025-08-19,2025-08-20,JPM,JPMorgan Chase,Stock,Test,-0.2988715406479507,0.0893241978092796,0.2938972258644161
2025-08-20,2025-08-21,JPM,JPMorgan Chase,Stock,Test,0.5421228881576723,0.2938972258644161,0.069607685968845
2025-08-21,2025-08-22,JPM,JPMorgan Chase,Stock,Test,-0.2638326855581868,0.069607685968845,2.635010409521107
2025-08-22,2025-08-25,JPM,JPMorgan Chase,Stock,Test,1.6232715144180616,2.635010409521107,0.2055383982110447
2025-08-25,2025-08-26,JPM,JPMorgan Chase,Stock,Test,-0.4533634284004884,0.2055383982110447,1.5297209456475722
2025-08-26,2025-08-27,JPM,JPMorgan Chase,Stock,Test,1.2368188815051184,1.5297209456475722,0.0564169497550513
2025-08-27,2025-08-28,JPM,JPMorgan Chase,Stock,Test,0.2375225247319742,0.0564169497550513,0.3556021833352589
2025-08-28,2025-08-29,JPM,JPMorgan Chase,Stock,Test,0.596323891300071,0.3556021833352589,0.0134952135759096
2025-08-29,2025-09-02,JPM,JPMorgan Chase,Stock,Test,0.1161689010704225,0.0134952135759096,0.3274894918904549
2025-09-02,2025-09-03,JPM,JPMorgan Chase,Stock,Test,-0.5722669760613964,0.3274894918904549,0.0040203133806637
2025-09-03,2025-09-04,JPM,JPMorgan Chase,Stock,Test,-0.0634059412095096,0.0040203133806637,2.0413895230101864
2025-09-04,2025-09-05,JPM,JPMorgan Chase,Stock,Test,1.428772033254496,2.0413895230101864,9.962953209309896
2025-09-05,2025-09-08,JPM,JPMorgan Chase,Stock,Test,-3.1564146130237543,9.962953209309896,0.2506085464661354
2025-09-08,2025-09-09,JPM,JPMorgan Chase,Stock,Test,-0.500608176587374,0.2506085464661354,2.797150894622307
2025-09-09,2025-09-10,JPM,JPMorgan Chase,Stock,Test,1.672468503327434,2.797150894622307,0.8083490704236865
2025-09-10,2025-09-11,JPM,JPMorgan Chase,Stock,Test,0.89908234907804,0.8083490704236865,2.744074957067467
2025-09-11,2025-09-12,JPM,JPMorgan Chase,Stock,Test,1.656524964214988,2.744074957067467,0.1943440500631938
2025-09-12,2025-09-15,JPM,JPMorgan Chase,Stock,Test,0.4408447006182493,0.1943440500631938,0.4177074770970135
2025-09-15,2025-09-16,JPM,JPMorgan Chase,Stock,Test,0.6463029298223965,0.4177074770970135,0.0088067206104866
2025-09-16,2025-09-17,JPM,JPMorgan Chase,Stock,Test,0.0938441293341608,0.0088067206104866,0.6798941428916553
2025-09-17,2025-09-18,JPM,JPMorgan Chase,Stock,Test,0.8245569373255284,0.6798941428916553,0.2243189282752112
2025-09-18,2025-09-19,JPM,JPMorgan Chase,Stock,Test,0.4736231922902543,0.2243189282752112,0.2436547569622388
2025-09-19,2025-09-22,JPM,JPMorgan Chase,Stock,Test,0.4936139756553078,0.2436547569622388,0.5567331456600703
2025-09-22,2025-09-23,JPM,JPMorgan Chase,Stock,Test,-0.7461455257924356,0.5567331456600703,0.0092090384667723
2025-09-23,2025-09-24,JPM,JPMorgan Chase,Stock,Test,0.0959637351647608,0.0092090384667723,0.0471789819022414
2025-09-24,2025-09-25,JPM,JPMorgan Chase,Stock,Test,0.2172072326195457,0.0471789819022414,9.16894766426275e-05
2025-09-25,2025-09-26,JPM,JPMorgan Chase,Stock,Test,0.0095754622156127,9.16894766426275e-05,0.6875904348852327
2025-09-26,2025-09-29,JPM,JPMorgan Chase,Stock,Test,0.8292107300832718,0.6875904348852327,0.0137192824228103
2025-09-29,2025-09-30,JPM,JPMorgan Chase,Stock,Test,-0.1171293405719094,0.0137192824228103,0.0067906684411878
